identifier,date,set,download
oai:arXiv.org:0803.1435,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0803.1435
oai:arXiv.org:0803.1912,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0803.1912
oai:arXiv.org:0803.1913,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0803.1913
oai:arXiv.org:0806.1605,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0806.1605
oai:arXiv.org:0810.3736,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0810.3736
oai:arXiv.org:0812.3185,2008-12-18,physics:physics:geo-ph,https://arxiv.org/pdf/0812.3185
oai:arXiv.org:0812.4777,2008-12-31,physics:physics:geo-ph,https://arxiv.org/pdf/0812.4777
oai:arXiv.org:0812.4938,2008-12-31,physics:physics:geo-ph,https://arxiv.org/pdf/0812.4938
oai:arXiv.org:0901.0467,2009-01-06,physics:physics:geo-ph,https://arxiv.org/pdf/0901.0467
oai:arXiv.org:0901.1177,2009-01-12,physics:physics:geo-ph,https://arxiv.org/pdf/0901.1177
oai:arXiv.org:0901.1722,2009-01-14,physics:physics:geo-ph,https://arxiv.org/pdf/0901.1722
oai:arXiv.org:0812.0573,2009-01-21,physics:physics:geo-ph,https://arxiv.org/pdf/0812.0573
oai:arXiv.org:0901.4285,2009-01-28,physics:physics:geo-ph,https://arxiv.org/pdf/0901.4285
oai:arXiv.org:0804.2092,2009-02-04,physics:physics:geo-ph,https://arxiv.org/pdf/0804.2092
oai:arXiv.org:0902.1309,2009-02-10,physics:physics:geo-ph,https://arxiv.org/pdf/0902.1309
oai:arXiv.org:0902.1311,2009-02-10,physics:physics:geo-ph,https://arxiv.org/pdf/0902.1311
oai:arXiv.org:0902.4092,2009-02-27,physics:physics:geo-ph,https://arxiv.org/pdf/0902.4092
oai:arXiv.org:0808.3886,2009-03-02,physics:physics:geo-ph,https://arxiv.org/pdf/0808.3886
oai:arXiv.org:0811.0605,2009-03-16,physics:physics:geo-ph,https://arxiv.org/pdf/0811.0605
oai:arXiv.org:0903.2748,2009-03-17,physics:physics:geo-ph,https://arxiv.org/pdf/0903.2748
oai:arXiv.org:0903.4534,2009-03-27,physics:physics:geo-ph,https://arxiv.org/pdf/0903.4534
oai:arXiv.org:0903.4755,2009-03-30,physics:physics:geo-ph,https://arxiv.org/pdf/0903.4755
oai:arXiv.org:0809.0627,2009-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/0809.0627
oai:arXiv.org:0904.4047,2009-04-28,physics:physics:geo-ph,https://arxiv.org/pdf/0904.4047
oai:arXiv.org:0905.0238,2009-05-05,physics:physics:geo-ph,https://arxiv.org/pdf/0905.0238
oai:arXiv.org:0905.0239,2009-05-05,physics:physics:geo-ph,https://arxiv.org/pdf/0905.0239
oai:arXiv.org:0808.3906,2009-05-11,physics:physics:geo-ph,https://arxiv.org/pdf/0808.3906
oai:arXiv.org:0905.1559,2009-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0905.1559
oai:arXiv.org:0905.1604,2009-05-12,physics:physics:geo-ph,https://arxiv.org/pdf/0905.1604
oai:arXiv.org:0905.2027,2009-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/0905.2027
oai:arXiv.org:0905.2117,2009-05-14,physics:physics:geo-ph,https://arxiv.org/pdf/0905.2117
oai:arXiv.org:0808.3310,2009-05-15,physics:physics:geo-ph,https://arxiv.org/pdf/0808.3310
oai:arXiv.org:0902.1429,2009-05-15,physics:physics:geo-ph,https://arxiv.org/pdf/0902.1429
oai:arXiv.org:0807.2101,2009-05-20,physics:physics:geo-ph,https://arxiv.org/pdf/0807.2101
oai:arXiv.org:physics/0701026,2009-05-20,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0701026
oai:arXiv.org:0905.3313,2009-05-21,physics:physics:geo-ph,https://arxiv.org/pdf/0905.3313
oai:arXiv.org:0906.1931,2009-06-11,physics:physics:geo-ph,https://arxiv.org/pdf/0906.1931
oai:arXiv.org:0906.0781,2009-06-24,physics:physics:geo-ph,https://arxiv.org/pdf/0906.0781
oai:arXiv.org:0906.4686,2009-06-26,physics:physics:geo-ph,https://arxiv.org/pdf/0906.4686
oai:arXiv.org:0906.4689,2009-06-26,physics:physics:geo-ph,https://arxiv.org/pdf/0906.4689
oai:arXiv.org:0906.5528,2009-07-01,physics:physics:geo-ph,https://arxiv.org/pdf/0906.5528
oai:arXiv.org:0907.1735,2009-07-13,physics:physics:geo-ph,https://arxiv.org/pdf/0907.1735
oai:arXiv.org:0907.2864,2009-07-17,physics:physics:geo-ph,https://arxiv.org/pdf/0907.2864
oai:arXiv.org:0907.3277,2009-07-21,physics:physics:geo-ph,https://arxiv.org/pdf/0907.3277
oai:arXiv.org:0908.1516,2009-08-12,physics:physics:geo-ph,https://arxiv.org/pdf/0908.1516
oai:arXiv.org:0704.3252,2009-08-14,physics:physics:geo-ph,https://arxiv.org/pdf/0704.3252
oai:arXiv.org:0908.1793,2009-08-14,physics:physics:geo-ph,https://arxiv.org/pdf/0908.1793
oai:arXiv.org:0908.1825,2009-08-14,physics:physics:geo-ph,https://arxiv.org/pdf/0908.1825
oai:arXiv.org:0908.4186,2009-08-31,physics:physics:geo-ph,https://arxiv.org/pdf/0908.4186
oai:arXiv.org:0909.1473,2009-09-09,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1473
oai:arXiv.org:0909.1528,2009-09-09,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1528
oai:arXiv.org:0909.1538,2009-09-09,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1538
oai:arXiv.org:0909.1539,2009-09-09,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1539
oai:arXiv.org:0909.1668,2009-09-10,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1668
oai:arXiv.org:0909.1674,2009-09-10,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1674
oai:arXiv.org:0909.1681,2009-09-10,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1681
oai:arXiv.org:0909.1700,2009-09-10,physics:physics:geo-ph,https://arxiv.org/pdf/0909.1700
oai:arXiv.org:physics/9705038,2009-09-25,physics:physics:geo-ph,https://arxiv.org/pdf/physics/9705038
oai:arXiv.org:physics/9806041,2009-09-25,physics:physics:geo-ph,https://arxiv.org/pdf/physics/9806041
oai:arXiv.org:0909.4868,2009-09-29,physics:physics:geo-ph,https://arxiv.org/pdf/0909.4868
oai:arXiv.org:0909.5089,2009-09-29,physics:physics:geo-ph,https://arxiv.org/pdf/0909.5089
oai:arXiv.org:0903.1566,2009-09-30,physics:physics:geo-ph,https://arxiv.org/pdf/0903.1566
oai:arXiv.org:0708.2203,2009-10-15,physics:physics:geo-ph,https://arxiv.org/pdf/0708.2203
oai:arXiv.org:0906.3764,2009-10-18,physics:physics:geo-ph,https://arxiv.org/pdf/0906.3764
oai:arXiv.org:0910.3336,2009-10-20,physics:physics:geo-ph,https://arxiv.org/pdf/0910.3336
oai:arXiv.org:0910.3738,2009-10-28,physics:physics:geo-ph,https://arxiv.org/pdf/0910.3738
oai:arXiv.org:0910.4981,2009-10-28,physics:physics:geo-ph,https://arxiv.org/pdf/0910.4981
oai:arXiv.org:physics/9807026,2009-10-31,physics:physics:geo-ph,https://arxiv.org/pdf/physics/9807026
oai:arXiv.org:physics/9809036,2009-10-31,physics:physics:geo-ph,https://arxiv.org/pdf/physics/9809036
oai:arXiv.org:physics/0007036,2009-11-06,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0007036
oai:arXiv.org:physics/0007043,2009-11-06,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0007043
oai:arXiv.org:physics/0107077,2009-11-06,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0107077
oai:arXiv.org:physics/0201045,2009-11-07,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0201045
oai:arXiv.org:physics/0210056,2009-11-07,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0210056
oai:arXiv.org:physics/0304060,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0304060
oai:arXiv.org:physics/0304061,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0304061
oai:arXiv.org:physics/0305067,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0305067
oai:arXiv.org:physics/0305099,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0305099
oai:arXiv.org:physics/0307015,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0307015
oai:arXiv.org:physics/0307134,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0307134
oai:arXiv.org:physics/0308102,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0308102
oai:arXiv.org:physics/0403085,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0403085
oai:arXiv.org:physics/0404019,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0404019
oai:arXiv.org:physics/0404111,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0404111
oai:arXiv.org:physics/0406119,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0406119
oai:arXiv.org:physics/0407053,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0407053
oai:arXiv.org:physics/0409145,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0409145
oai:arXiv.org:physics/0410046,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0410046
oai:arXiv.org:physics/0410249,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0410249
oai:arXiv.org:physics/0410274,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0410274
oai:arXiv.org:physics/0411050,2009-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0411050
oai:arXiv.org:physics/0501022,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0501022
oai:arXiv.org:physics/0501102,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0501102
oai:arXiv.org:physics/0501121,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0501121
oai:arXiv.org:physics/0506095,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0506095
oai:arXiv.org:physics/0507164,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0507164
oai:arXiv.org:physics/0508147,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0508147
oai:arXiv.org:physics/0510081,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0510081
oai:arXiv.org:physics/0510215,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0510215
oai:arXiv.org:physics/0511024,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0511024
oai:arXiv.org:physics/0512012,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0512012
oai:arXiv.org:physics/0512125,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0512125
oai:arXiv.org:physics/0512247,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0512247
oai:arXiv.org:physics/0601081,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0601081
oai:arXiv.org:physics/0601184,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0601184
oai:arXiv.org:physics/0601211,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0601211
oai:arXiv.org:physics/0603086,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0603086
oai:arXiv.org:physics/0604018,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0604018
oai:arXiv.org:physics/0604053,2009-11-11,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0604053
oai:arXiv.org:0705.2721,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0705.2721
oai:arXiv.org:0707.2821,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0707.2821
oai:arXiv.org:0709.1792,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0709.1792
oai:arXiv.org:0709.2808,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0709.2808
oai:arXiv.org:0710.1209,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0710.1209
oai:arXiv.org:0711.1750,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0711.1750
oai:arXiv.org:0711.3283,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0711.3283
oai:arXiv.org:0801.0460,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0801.0460
oai:arXiv.org:0801.0542,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0801.0542
oai:arXiv.org:0801.0546,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0801.0546
oai:arXiv.org:0801.2366,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0801.2366
oai:arXiv.org:0801.2442,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0801.2442
oai:arXiv.org:0802.1126,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0802.1126
oai:arXiv.org:0804.3510,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0804.3510
oai:arXiv.org:0805.0755,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0805.0755
oai:arXiv.org:0806.3756,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0806.3756
oai:arXiv.org:0807.0404,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0807.0404
oai:arXiv.org:0807.2396,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0807.2396
oai:arXiv.org:0901.0515,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0901.0515
oai:arXiv.org:0902.4331,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/0902.4331
oai:arXiv.org:physics/0607049,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0607049
oai:arXiv.org:physics/0607157,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0607157
oai:arXiv.org:physics/0607230,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0607230
oai:arXiv.org:physics/0608025,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0608025
oai:arXiv.org:physics/0608094,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0608094
oai:arXiv.org:physics/0608161,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0608161
oai:arXiv.org:physics/0609228,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0609228
oai:arXiv.org:physics/0612058,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0612058
oai:arXiv.org:physics/0702228,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0702228
oai:arXiv.org:physics/0703010,2009-11-13,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0703010
oai:arXiv.org:0911.3631,2009-11-19,physics:physics:geo-ph,https://arxiv.org/pdf/0911.3631
oai:arXiv.org:0911.3764,2009-11-20,physics:physics:geo-ph,https://arxiv.org/pdf/0911.3764
oai:arXiv.org:0911.4948,2009-11-26,physics:physics:geo-ph,https://arxiv.org/pdf/0911.4948
oai:arXiv.org:0911.3758,2009-12-05,physics:physics:geo-ph,https://arxiv.org/pdf/0911.3758
oai:arXiv.org:0912.0818,2009-12-07,physics:physics:geo-ph,https://arxiv.org/pdf/0912.0818
oai:arXiv.org:0810.3449,2009-12-09,physics:physics:geo-ph,https://arxiv.org/pdf/0810.3449
oai:arXiv.org:0912.2775,2009-12-16,physics:physics:geo-ph,https://arxiv.org/pdf/0912.2775
oai:arXiv.org:physics/0612185,2009-12-16,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0612185
oai:arXiv.org:0912.3991,2009-12-22,physics:physics:geo-ph,https://arxiv.org/pdf/0912.3991
oai:arXiv.org:0912.4997,2009-12-31,physics:physics:geo-ph,https://arxiv.org/pdf/0912.4997
oai:arXiv.org:1001.1491,2010-01-12,physics:physics:geo-ph,https://arxiv.org/pdf/1001.1491
oai:arXiv.org:1001.2853,2010-01-19,physics:physics:geo-ph,https://arxiv.org/pdf/1001.2853
oai:arXiv.org:1001.2922,2010-01-19,physics:physics:geo-ph,https://arxiv.org/pdf/1001.2922
oai:arXiv.org:1002.1548,2010-02-09,physics:physics:geo-ph,https://arxiv.org/pdf/1002.1548
oai:arXiv.org:1002.2162,2010-02-11,physics:physics:geo-ph,https://arxiv.org/pdf/1002.2162
oai:arXiv.org:0906.2611,2010-02-22,physics:physics:geo-ph,https://arxiv.org/pdf/0906.2611
oai:arXiv.org:1002.3916,2010-02-23,physics:physics:geo-ph,https://arxiv.org/pdf/1002.3916
oai:arXiv.org:0805.0249,2010-02-24,physics:physics:geo-ph,https://arxiv.org/pdf/0805.0249
oai:arXiv.org:1002.1113,2010-02-24,physics:physics:geo-ph,https://arxiv.org/pdf/1002.1113
oai:arXiv.org:0712.1303,2010-03-01,physics:physics:geo-ph,https://arxiv.org/pdf/0712.1303
oai:arXiv.org:1003.0017,2010-03-02,physics:physics:geo-ph,https://arxiv.org/pdf/1003.0017
oai:arXiv.org:1003.2690,2010-03-16,physics:physics:geo-ph,https://arxiv.org/pdf/1003.2690
oai:arXiv.org:1003.2704,2010-03-16,physics:physics:geo-ph,https://arxiv.org/pdf/1003.2704
oai:arXiv.org:1003.2772,2010-03-16,physics:physics:geo-ph,https://arxiv.org/pdf/1003.2772
oai:arXiv.org:0903.0688,2010-03-22,physics:physics:geo-ph,https://arxiv.org/pdf/0903.0688
oai:arXiv.org:0903.3078,2010-03-25,physics:physics:geo-ph,https://arxiv.org/pdf/0903.3078
oai:arXiv.org:1003.4548,2010-03-25,physics:physics:geo-ph,https://arxiv.org/pdf/1003.4548
oai:arXiv.org:1003.4658,2010-03-25,physics:physics:geo-ph,https://arxiv.org/pdf/1003.4658
oai:arXiv.org:1003.4989,2010-03-29,physics:physics:geo-ph,https://arxiv.org/pdf/1003.4989
oai:arXiv.org:1003.5297,2010-03-30,physics:physics:geo-ph,https://arxiv.org/pdf/1003.5297
oai:arXiv.org:1003.5300,2010-03-30,physics:physics:geo-ph,https://arxiv.org/pdf/1003.5300
oai:arXiv.org:1002.1856,2010-04-07,physics:physics:geo-ph,https://arxiv.org/pdf/1002.1856
oai:arXiv.org:1002.1587,2010-04-08,physics:physics:geo-ph,https://arxiv.org/pdf/1002.1587
oai:arXiv.org:1004.3117,2010-04-20,physics:physics:geo-ph,https://arxiv.org/pdf/1004.3117
oai:arXiv.org:0812.2501,2010-04-21,physics:physics:geo-ph,https://arxiv.org/pdf/0812.2501
oai:arXiv.org:0710.1205,2010-04-22,physics:physics:geo-ph,https://arxiv.org/pdf/0710.1205
oai:arXiv.org:0803.1779,2010-04-22,physics:physics:geo-ph,https://arxiv.org/pdf/0803.1779
oai:arXiv.org:0903.2688,2010-04-28,physics:physics:geo-ph,https://arxiv.org/pdf/0903.2688
oai:arXiv.org:1004.2180,2010-05-02,physics:physics:geo-ph,https://arxiv.org/pdf/1004.2180
oai:arXiv.org:1005.0158,2010-05-04,physics:physics:geo-ph,https://arxiv.org/pdf/1005.0158
oai:arXiv.org:0711.4942,2010-05-06,physics:physics:geo-ph,https://arxiv.org/pdf/0711.4942
oai:arXiv.org:1005.3175,2010-05-19,physics:physics:geo-ph,https://arxiv.org/pdf/1005.3175
oai:arXiv.org:1003.1554,2010-05-31,physics:physics:geo-ph,https://arxiv.org/pdf/1003.1554
oai:arXiv.org:1005.4639,2010-05-31,physics:physics:geo-ph,https://arxiv.org/pdf/1005.4639
oai:arXiv.org:physics/0509248,2010-05-31,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0509248
oai:arXiv.org:1005.5548,2010-06-01,physics:physics:geo-ph,https://arxiv.org/pdf/1005.5548
oai:arXiv.org:1005.5303,2010-06-11,physics:physics:geo-ph,https://arxiv.org/pdf/1005.5303
oai:arXiv.org:0907.2347,2010-06-14,physics:physics:geo-ph,https://arxiv.org/pdf/0907.2347
oai:arXiv.org:1006.4015,2010-06-22,physics:physics:geo-ph,https://arxiv.org/pdf/1006.4015
oai:arXiv.org:1007.0201,2010-07-02,physics:physics:geo-ph,https://arxiv.org/pdf/1007.0201
oai:arXiv.org:1007.0630,2010-07-06,physics:physics:geo-ph,https://arxiv.org/pdf/1007.0630
oai:arXiv.org:physics/0407143,2010-07-09,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0407143
oai:arXiv.org:physics/0407153,2010-07-09,physics:physics:geo-ph,https://arxiv.org/pdf/physics/0407153
oai:arXiv.org:1007.2180,2010-07-14,physics:physics:geo-ph,https://arxiv.org/pdf/1007.2180
oai:arXiv.org:1007.2403,2010-07-15,physics:physics:geo-ph,https://arxiv.org/pdf/1007.2403
oai:arXiv.org:1007.2104,2010-07-26,physics:physics:geo-ph,https://arxiv.org/pdf/1007.2104
oai:arXiv.org:0706.3074,2010-07-28,physics:physics:geo-ph,https://arxiv.org/pdf/0706.3074
oai:arXiv.org:0706.4128,2010-07-28,physics:physics:geo-ph,https://arxiv.org/pdf/0706.4128
oai:arXiv.org:0706.4130,2010-07-28,physics:physics:geo-ph,https://arxiv.org/pdf/0706.4130
oai:arXiv.org:1008.0471,2010-08-04,physics:physics:geo-ph,https://arxiv.org/pdf/1008.0471
oai:arXiv.org:1008.0500,2010-08-04,physics:physics:geo-ph,https://arxiv.org/pdf/1008.0500
oai:arXiv.org:1008.1241,2010-08-09,physics:physics:geo-ph,https://arxiv.org/pdf/1008.1241
oai:arXiv.org:0808.3472,2010-08-19,physics:physics:geo-ph,https://arxiv.org/pdf/0808.3472
oai:arXiv.org:1008.3976,2010-08-25,physics:physics:geo-ph,https://arxiv.org/pdf/1008.3976
oai:arXiv.org:1008.5011,2010-08-31,physics:physics:geo-ph,https://arxiv.org/pdf/1008.5011
oai:arXiv.org:1009.0297,2010-09-03,physics:physics:geo-ph,https://arxiv.org/pdf/1009.0297
oai:arXiv.org:1009.0593,2010-09-06,physics:physics:geo-ph,https://arxiv.org/pdf/1009.0593
oai:arXiv.org:1009.1590,2010-09-09,physics:physics:geo-ph,https://arxiv.org/pdf/1009.1590
oai:arXiv.org:1009.2231,2010-09-17,physics:physics:geo-ph,https://arxiv.org/pdf/1009.2231
oai:arXiv.org:1009.5078,2010-09-28,physics:physics:geo-ph,https://arxiv.org/pdf/1009.5078
oai:arXiv.org:1009.1832,2010-09-29,physics:physics:geo-ph,https://arxiv.org/pdf/1009.1832
oai:arXiv.org:1010.2512,2010-10-14,physics:physics:geo-ph,https://arxiv.org/pdf/1010.2512
oai:arXiv.org:1010.2598,2010-10-14,physics:physics:geo-ph,https://arxiv.org/pdf/1010.2598
oai:arXiv.org:1010.2608,2010-10-14,physics:physics:geo-ph,https://arxiv.org/pdf/1010.2608
oai:arXiv.org:1010.2610,2010-10-14,physics:physics:geo-ph,https://arxiv.org/pdf/1010.2610
oai:arXiv.org:1010.5142,2010-10-26,physics:physics:geo-ph,https://arxiv.org/pdf/1010.5142
oai:arXiv.org:1006.5131,2010-10-27,physics:physics:geo-ph,https://arxiv.org/pdf/1006.5131
oai:arXiv.org:1011.0391,2010-11-02,physics:physics:geo-ph,https://arxiv.org/pdf/1011.0391
oai:arXiv.org:1011.1085,2010-11-05,physics:physics:geo-ph,https://arxiv.org/pdf/1011.1085
oai:arXiv.org:1006.5818,2010-11-09,physics:physics:geo-ph,https://arxiv.org/pdf/1006.5818
oai:arXiv.org:1011.2111,2010-11-10,physics:physics:geo-ph,https://arxiv.org/pdf/1011.2111
oai:arXiv.org:0911.3119,2010-11-12,physics:physics:geo-ph,https://arxiv.org/pdf/0911.3119
